# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)    DE(con)     intcor     time                               File name                Ligand name

     75.49     -72.67       2.00       0.45       0.00       0.71       2.16      -0.00       0.49    5.992  '/tmp/tmpwDTIwB/gold_soln_actives_final_m26_2.mol2'             'CHEMBL470410'
     69.31     -64.75       2.00       0.00       0.00       0.07       3.25      -0.00       5.13    9.960  '/tmp/tmpwDTIwB/gold_soln_actives_final_m27_4.mol2'             'CHEMBL252259'
     69.05     -65.25       3.00       0.97       0.00       7.58       3.03      -0.00       5.35    7.464  '/tmp/tmpwDTIwB/gold_soln_actives_final_m28_2.mol2'             'CHEMBL252259'
     75.87     -75.62       1.00       0.04       0.00       0.66       1.55      -0.00       0.87    9.840  '/tmp/tmpwDTIwB/gold_soln_actives_final_m29_2.mol2'             'CHEMBL210740'
     78.01     -74.46       2.12       0.00       0.00       0.00       2.12      -0.00       1.44   15.784  '/tmp/tmpwDTIwB/gold_soln_actives_final_m30_3.mol2'             'CHEMBL211774'
     66.50     -65.69       1.00       0.00       0.00       0.16       2.12      -0.00       1.49   15.688  '/tmp/tmpwDTIwB/gold_soln_actives_final_m31_2.mol2'             'CHEMBL211774'
     59.56     -63.10       2.00       0.00       0.00       6.48       3.36      -0.00       3.66   14.156  '/tmp/tmpwDTIwB/gold_soln_actives_final_m32_3.mol2'            'CHEMBL1204096'
     58.17     -67.63       2.00       0.00       0.00       0.00       4.54     -10.00       3.62   13.432  '/tmp/tmpwDTIwB/gold_soln_actives_final_m33_4.mol2'            'CHEMBL1204096'
     55.00     -64.74       0.80       0.98       0.00       2.30       3.34     -10.00       3.69   11.308  '/tmp/tmpwDTIwB/gold_soln_actives_final_m34_2.mol2'            'CHEMBL1204095'
     79.41     -77.53       2.06       0.98       0.00       6.66       1.73      -0.00       2.91    9.236  '/tmp/tmpwDTIwB/gold_soln_actives_final_m35_3.mol2'            'CHEMBL1081853'
     75.48     -60.26       2.95       2.73       0.00       0.95       1.11      -0.00       1.12    6.312  '/tmp/tmpwDTIwB/gold_soln_actives_final_m36_1.mol2'             'CHEMBL205410'
     76.86     -66.86       2.86       0.93       0.00       1.05       1.24      -0.00       1.74   16.112  '/tmp/tmpwDTIwB/gold_soln_actives_final_m37_3.mol2'             'CHEMBL210209'
     77.55     -71.28       0.98       2.00       0.00       0.00       1.83      -0.00       1.00   16.116  '/tmp/tmpwDTIwB/gold_soln_actives_final_m38_4.mol2'             'CHEMBL210209'
     70.90     -68.18       1.69       0.63       0.00       1.49       2.31      -0.00       1.89   15.744  '/tmp/tmpwDTIwB/gold_soln_actives_final_m39_4.mol2'             'CHEMBL210209'
     73.52     -58.72       4.00       1.48       0.00       0.89       1.09      -0.00       1.43   16.052  '/tmp/tmpwDTIwB/gold_soln_actives_final_m40_3.mol2'             'CHEMBL210209'
     79.25     -65.63       3.00       2.66       0.00       1.39       1.48      -0.00       0.83    5.948  '/tmp/tmpwDTIwB/gold_soln_actives_final_m41_2.mol2'             'CHEMBL206183'
     75.65     -68.73       2.75       0.00       0.00       0.00       1.12      -0.00       0.92    8.248  '/tmp/tmpwDTIwB/gold_soln_actives_final_m42_1.mol2'             'CHEMBL210020'
     72.87     -62.67       3.62       0.00       0.00       0.00       0.77      -0.00       0.89   10.380  '/tmp/tmpwDTIwB/gold_soln_actives_final_m43_5.mol2'             'CHEMBL576135'
     52.85     -67.97       0.00       0.00       0.00       2.57       2.96     -10.00       3.38    8.704  '/tmp/tmpwDTIwB/gold_soln_actives_final_m44_3.mol2'             'CHEMBL575448'
     54.85     -63.95       1.00       0.00       0.00       2.42       1.63     -10.00       3.21    8.768  '/tmp/tmpwDTIwB/gold_soln_actives_final_m45_4.mol2'             'CHEMBL575448'
     46.73     -61.73       0.00       0.00       0.00       2.99       4.00     -10.00       5.76   11.252  '/tmp/tmpwDTIwB/gold_soln_actives_final_m46_2.mol2'             'CHEMBL603852'
     35.08     -33.09       1.00       0.00       0.00       0.20       3.09      -0.00       5.35    7.016  '/tmp/tmpwDTIwB/gold_soln_actives_final_m47_1.mol2'             'CHEMBL603852'
     57.45     -55.38       1.49       0.00       0.00       0.00       3.35      -0.00       4.30    9.536  '/tmp/tmpwDTIwB/gold_soln_actives_final_m48_2.mol2'             'CHEMBL603852'
     52.95     -50.09       1.00       0.81       0.00       0.10       3.24      -0.00       4.03    6.860  '/tmp/tmpwDTIwB/gold_soln_actives_final_m49_2.mol2'             'CHEMBL603852'
     52.84     -49.59       1.99       0.26       0.00       0.00       4.34      -0.00       5.17   10.988  '/tmp/tmpwDTIwB/gold_soln_actives_final_m50_1.mol2'             'CHEMBL603852'
     47.73     -51.89       0.00       0.48       0.00       3.02       3.90      -0.00       5.07   11.196  '/tmp/tmpwDTIwB/gold_soln_actives_final_m51_3.mol2'             'CHEMBL603852'
     54.32     -54.94       0.73       0.00       0.00       0.00       3.63      -0.00       4.09   11.956  '/tmp/tmpwDTIwB/gold_soln_actives_final_m52_1.mol2'             'CHEMBL603852'
     51.11     -48.40       0.94       1.00       0.00       0.00       3.61      -0.00       3.98   11.684  '/tmp/tmpwDTIwB/gold_soln_actives_final_m53_2.mol2'             'CHEMBL603852'
     45.33     -43.69       0.70       0.00       0.00       2.85       1.20      -0.00       4.78    2.164  '/tmp/tmpwDTIwB/gold_soln_actives_final_m54_3.mol2'             'CHEMBL228654'
     75.14     -73.76       1.00       0.00       0.00       0.00       1.34      -0.00       0.94   10.836  '/tmp/tmpwDTIwB/gold_soln_actives_final_m55_1.mol2'             'CHEMBL211084'
     51.55     -53.43       0.00       0.00       0.00       0.81       1.65      -0.00       2.23    4.756  '/tmp/tmpwDTIwB/gold_soln_actives_final_m56_4.mol2'             'CHEMBL270638'
     51.89     -53.13       0.00       0.00       0.00       0.00       1.74      -0.00       2.23    4.944  '/tmp/tmpwDTIwB/gold_soln_actives_final_m57_4.mol2'             'CHEMBL270638'
     75.91     -71.88       0.75       1.00       0.00       0.05       3.41      -0.00       4.72   11.232  '/tmp/tmpwDTIwB/gold_soln_actives_final_m58_2.mol2'             'CHEMBL404554'
     67.92     -68.77       0.78       0.00       0.00       1.76       3.41      -0.00       5.39   11.492  '/tmp/tmpwDTIwB/gold_soln_actives_final_m59_3.mol2'             'CHEMBL404554'
     67.97     -64.61       1.76       0.00       0.00       1.20       3.04      -0.00       4.84    9.728  '/tmp/tmpwDTIwB/gold_soln_actives_final_m60_1.mol2'             'CHEMBL508794'
     87.10     -88.11       1.96       0.29       0.00       3.07       3.28      -0.00       1.25   11.408  '/tmp/tmpwDTIwB/gold_soln_actives_final_m61_3.mol2'             'CHEMBL209503'
     32.96     -44.31       0.00       0.00       0.00       0.00       0.68     -10.00       0.00    1.164  '/tmp/tmpwDTIwB/gold_soln_actives_final_m62_3.mol2'             'CHEMBL475401'
     68.84     -72.66       2.00       1.97       0.00       1.33       2.87     -10.00       1.26   13.416  '/tmp/tmpwDTIwB/gold_soln_actives_final_m63_1.mol2'             'CHEMBL203275'
     85.43     -75.68       3.00       1.99       0.00       0.00       3.28      -0.00       1.34   13.628  '/tmp/tmpwDTIwB/gold_soln_actives_final_m64_5.mol2'             'CHEMBL203275'
     54.15     -47.70       2.54       0.00       0.00       0.00       0.64      -0.00       0.04    4.064  '/tmp/tmpwDTIwB/gold_soln_actives_final_m65_1.mol2'             'CHEMBL444165'
     40.18     -40.18       0.00       0.00       0.00       0.00       0.00      -0.00       0.00    0.560  '/tmp/tmpwDTIwB/gold_soln_actives_final_m66_1.mol2'             'CHEMBL475400'
     63.21     -63.06       0.98       0.00       0.00       2.26       2.97      -0.00       5.21    6.772  '/tmp/tmpwDTIwB/gold_soln_actives_final_m67_2.mol2'             'CHEMBL252056'
     68.41     -64.30       2.99       0.00       0.00       3.59       3.22      -0.00       5.18    6.740  '/tmp/tmpwDTIwB/gold_soln_actives_final_m68_3.mol2'             'CHEMBL252056'
     75.11     -62.07       3.00       2.32       0.00       0.00       1.78      -0.00       0.65    8.156  '/tmp/tmpwDTIwB/gold_soln_actives_final_m69_2.mol2'             'CHEMBL206208'
     83.09     -79.81       2.00       0.00       0.00       2.96       1.45      -0.00       3.14   11.644  '/tmp/tmpwDTIwB/gold_soln_actives_final_m70_5.mol2'            'CHEMBL1081437'
     64.62     -62.39       1.90       0.00       0.00       2.75       1.80      -0.00       2.86   12.552  '/tmp/tmpwDTIwB/gold_soln_actives_final_m71_4.mol2'            'CHEMBL1081438'
     76.62     -70.83       1.00       1.40       0.00       0.00       0.79      -0.00       0.16    5.652  '/tmp/tmpwDTIwB/gold_soln_actives_final_m72_2.mol2'             'CHEMBL202937'
     75.79     -63.76       4.00       1.92       0.00       3.66       1.20      -0.00       0.09    5.628  '/tmp/tmpwDTIwB/gold_soln_actives_final_m73_2.mol2'             'CHEMBL202937'
     73.20     -71.47       0.00       0.82       0.00       0.00       1.95      -0.00       3.16    9.768  '/tmp/tmpwDTIwB/gold_soln_actives_final_m74_5.mol2'             'CHEMBL262341'
     48.16     -50.53       0.00       0.00       0.00       0.00       3.32      -0.00       3.56    6.144  '/tmp/tmpwDTIwB/gold_soln_actives_final_m75_1.mol2'             'CHEMBL262341'
     74.68     -76.38       0.00       0.56       0.00       0.00       3.57      -0.00       3.76   10.144  '/tmp/tmpwDTIwB/gold_soln_actives_final_m76_3.mol2'             'CHEMBL262341'
     76.42     -76.04       0.00       0.76       0.00       0.00       3.03      -0.00       4.12   10.000  '/tmp/tmpwDTIwB/gold_soln_actives_final_m77_2.mol2'             'CHEMBL262341'
     78.84     -69.40       1.00       2.83       0.00       0.00       1.61      -0.00       1.18   11.492  '/tmp/tmpwDTIwB/gold_soln_actives_final_m78_5.mol2'             'CHEMBL575646'
     75.71     -72.20       0.94       1.60       0.00       0.02       2.62      -0.00       1.03   11.888  '/tmp/tmpwDTIwB/gold_soln_actives_final_m79_1.mol2'             'CHEMBL573334'
     81.68     -81.31       0.00       1.00       0.00       1.49       1.51      -0.00       0.88    7.008  '/tmp/tmpwDTIwB/gold_soln_actives_final_m80_1.mol2'             'CHEMBL573334'
     71.74     -67.85       1.00       2.70       0.00       1.43       3.65      -0.00       0.94   12.016  '/tmp/tmpwDTIwB/gold_soln_actives_final_m81_1.mol2'             'CHEMBL573334'
     73.18     -68.71       1.00       1.90       0.00       0.00       2.98      -0.00       1.56   11.704  '/tmp/tmpwDTIwB/gold_soln_actives_final_m82_2.mol2'             'CHEMBL573334'
     68.92     -57.81       4.56       0.00       0.00       0.00       1.54      -0.00       0.51    7.388  '/tmp/tmpwDTIwB/gold_soln_actives_final_m83_5.mol2'             'CHEMBL512672'
     74.43     -60.64       4.95       1.00       0.00       0.85       1.86      -0.00       0.46    4.292  '/tmp/tmpwDTIwB/gold_soln_actives_final_m84_1.mol2'             'CHEMBL512672'
     79.72     -69.61       4.38       0.00       0.00       1.33       2.43      -0.00       3.16   16.748  '/tmp/tmpwDTIwB/gold_soln_actives_final_m85_4.mol2'             'CHEMBL415220'
     80.87     -67.73       4.23       0.58       0.00       0.03       1.91      -0.00       2.57   16.780  '/tmp/tmpwDTIwB/gold_soln_actives_final_m86_2.mol2'             'CHEMBL415220'
     47.05     -51.99       0.83       1.00       0.00       1.05       1.43     -10.00       3.45    5.996  '/tmp/tmpwDTIwB/gold_soln_actives_final_m87_1.mol2'             'CHEMBL255592'
     51.53     -59.39       0.13       0.00       0.00       6.94       2.31      -0.00       3.32   13.204  '/tmp/tmpwDTIwB/gold_soln_actives_final_m88_4.mol2'            'CHEMBL1202518'
     49.09     -54.33       2.86       0.00       0.00       0.01       3.54     -10.00       3.27   12.972  '/tmp/tmpwDTIwB/gold_soln_actives_final_m89_4.mol2'            'CHEMBL1202518'
     82.27     -80.93       1.52       0.00       0.00       0.59       1.84      -0.00       0.91   12.568  '/tmp/tmpwDTIwB/gold_soln_actives_final_m90_1.mol2'             'CHEMBL211186'
     37.85     -47.95       0.00       0.00       0.00       0.00       0.05     -10.00       0.00    3.328  '/tmp/tmpwDTIwB/gold_soln_actives_final_m91_5.mol2'                'CHEMBL162'
     38.84     -48.98       0.00       0.00       0.00       0.00       0.08     -10.00       0.00    3.508  '/tmp/tmpwDTIwB/gold_soln_actives_final_m92_2.mol2'                'CHEMBL162'
     77.94     -68.82       3.89       0.00       0.00       2.93       1.22      -0.00       2.81   10.496  '/tmp/tmpwDTIwB/gold_soln_actives_final_m93_1.mol2'            'CHEMBL1082016'
     65.90     -66.01       1.00       0.00       0.00       0.40       2.68      -0.00       2.34   14.324  '/tmp/tmpwDTIwB/gold_soln_actives_final_m94_2.mol2'            'CHEMBL1096271'
     77.94     -68.60       2.84       0.69       0.00       0.00       1.33      -0.00       1.40    5.644  '/tmp/tmpwDTIwB/gold_soln_actives_final_m95_4.mol2'             'CHEMBL599448'
     80.73     -68.43       3.78       0.69       0.00       0.04       1.19      -0.00       1.34    4.044  '/tmp/tmpwDTIwB/gold_soln_actives_final_m96_3.mol2'             'CHEMBL599448'
     60.39     -59.24       0.65       0.00       0.00       0.11       2.73      -0.00       4.75   11.592  '/tmp/tmpwDTIwB/gold_soln_actives_final_m97_3.mol2'             'CHEMBL252055'
     64.83     -61.56       3.51       0.00       0.00       7.67       2.43      -0.00       5.12    6.628  '/tmp/tmpwDTIwB/gold_soln_actives_final_m98_1.mol2'             'CHEMBL252055'
     65.29     -58.31       3.00       0.00       0.00       0.16       3.55      -0.00       5.25    6.580  '/tmp/tmpwDTIwB/gold_soln_actives_final_m99_2.mol2'             'CHEMBL252055'
     60.85     -59.78       1.00       0.00       0.00       0.00       3.55      -0.00       4.96   11.108  '/tmp/tmpwDTIwB/gold_soln_actives_final_m100_3.mol2'             'CHEMBL252055'
     83.56     -71.09       4.92       0.63       0.00       1.48       1.68      -0.00       0.51    8.424  '/tmp/tmpwDTIwB/gold_soln_actives_final_m101_2.mol2'             'CHEMBL523586'
     78.86     -76.57       0.00       1.00       0.00       0.00       2.63      -0.00       4.54    9.760  '/tmp/tmpwDTIwB/gold_soln_actives_final_m102_2.mol2'             'CHEMBL506077'
     65.91     -69.25       0.00       0.00       0.00       0.00       4.24      -0.00       5.00    9.828  '/tmp/tmpwDTIwB/gold_soln_actives_final_m103_1.mol2'             'CHEMBL506077'
     58.84     -64.89       2.29       0.00       0.00       0.00       2.98     -10.00       3.04    9.100  '/tmp/tmpwDTIwB/gold_soln_actives_final_m104_2.mol2'             'CHEMBL470200'
     58.29     -66.91       1.00       0.00       0.00       1.77       1.92     -10.00       3.26    9.124  '/tmp/tmpwDTIwB/gold_soln_actives_final_m105_1.mol2'             'CHEMBL470200'
     50.79     -55.53       0.00       0.34       0.00       2.37       4.63      -0.00       5.41   12.696  '/tmp/tmpwDTIwB/gold_soln_actives_final_m106_2.mol2'             'CHEMBL448926'
     62.78     -67.28       0.02       0.00       0.00       0.00       5.24      -0.00       5.46    7.660  '/tmp/tmpwDTIwB/gold_soln_actives_final_m107_1.mol2'             'CHEMBL448926'
     62.95     -63.07       0.25       1.00       0.00       1.35       1.89      -0.00       0.92   11.076  '/tmp/tmpwDTIwB/gold_soln_actives_final_m108_2.mol2'             'CHEMBL375485'
     68.44     -65.38       1.27       0.52       0.00       0.19       2.21      -0.00       2.31    6.364  '/tmp/tmpwDTIwB/gold_soln_actives_final_m109_2.mol2'             'CHEMBL226381'
     67.56     -64.28       1.60       0.00       0.00       0.00       2.02      -0.00       2.53    8.860  '/tmp/tmpwDTIwB/gold_soln_actives_final_m110_1.mol2'             'CHEMBL226381'
     76.91     -70.18       1.67       1.88       0.00       4.28       1.85      -0.00       4.06    9.284  '/tmp/tmpwDTIwB/gold_soln_actives_final_m111_5.mol2'             'CHEMBL383527'
     75.84     -69.93       1.00       1.86       0.00       4.28       1.11      -0.00       3.83    5.804  '/tmp/tmpwDTIwB/gold_soln_actives_final_m112_2.mol2'             'CHEMBL383527'
     68.33     -64.79       1.00       0.72       0.00       1.28       0.56      -0.00       0.77   10.092  '/tmp/tmpwDTIwB/gold_soln_actives_final_m113_5.mol2'             'CHEMBL376569'
     84.85     -82.12       1.00       0.00       0.00       0.00       0.85      -0.00       1.42   11.492  '/tmp/tmpwDTIwB/gold_soln_actives_final_m114_5.mol2'             'CHEMBL212566'
     71.16     -69.99       1.00       0.00       0.00       0.00       3.49      -0.00       5.16   10.388  '/tmp/tmpwDTIwB/gold_soln_actives_final_m115_4.mol2'             'CHEMBL574289'
     77.38     -83.10       0.20       0.00       0.00       8.75       1.57      -0.00       5.03    8.860  '/tmp/tmpwDTIwB/gold_soln_actives_final_m116_2.mol2'             'CHEMBL395080'
     78.22     -66.91       4.42       0.00       0.00       0.00       1.41      -0.00       0.88   18.800  '/tmp/tmpwDTIwB/gold_soln_actives_final_m117_2.mol2'             'CHEMBL523859'
     78.29     -65.10       3.88       0.80       0.00       0.07       1.56      -0.00       2.29    8.532  '/tmp/tmpwDTIwB/gold_soln_actives_final_m118_3.mol2'            'CHEMBL1171647'
     76.96     -73.73       1.00       1.00       0.00       2.92       1.39      -0.00       2.92    9.856  '/tmp/tmpwDTIwB/gold_soln_actives_final_m119_4.mol2'            'CHEMBL1079625'
     73.37     -68.65       1.00       1.23       0.00       0.00       1.42      -0.00       0.86    7.208  '/tmp/tmpwDTIwB/gold_soln_actives_final_m120_4.mol2'             'CHEMBL208199'
     67.38     -68.58       0.00       0.00       0.00       0.00       2.99      -0.00       4.79    7.668  '/tmp/tmpwDTIwB/gold_soln_actives_final_m121_5.mol2'             'CHEMBL258844'
     35.74     -27.74       3.47       0.00       0.00       0.00       1.69      -0.00       0.98   17.348  '/tmp/tmpwDTIwB/gold_soln_actives_final_m122_4.mol2'             'CHEMBL595349'
     33.67     -26.68       2.58       0.00       0.00       0.00       1.04      -0.00       1.24   17.860  '/tmp/tmpwDTIwB/gold_soln_actives_final_m123_2.mol2'             'CHEMBL595349'
     88.65     -84.84       1.00       1.00       0.00       0.03       1.52      -0.00       0.89    8.352  '/tmp/tmpwDTIwB/gold_soln_actives_final_m124_5.mol2'             'CHEMBL211018'
     73.51     -63.92       3.00       0.75       0.00       0.00       1.40      -0.00       0.95   12.572  '/tmp/tmpwDTIwB/gold_soln_actives_final_m125_3.mol2'             'CHEMBL575811'
     80.51     -73.21       3.00       1.00       0.00       0.32       3.07      -0.00       1.53   12.492  '/tmp/tmpwDTIwB/gold_soln_actives_final_m126_2.mol2'             'CHEMBL575811'
     76.69     -68.33       1.00       2.54       0.00       0.00       1.24      -0.00       0.16    7.560  '/tmp/tmpwDTIwB/gold_soln_actives_final_m127_1.mol2'             'CHEMBL203329'
     84.75     -78.67       1.96       1.00       0.00       2.67       1.46      -0.00       2.79    8.368  '/tmp/tmpwDTIwB/gold_soln_actives_final_m128_4.mol2'            'CHEMBL1081104'
     72.61     -71.25       1.78       0.00       0.00       1.18       3.85      -0.00       4.89    9.440  '/tmp/tmpwDTIwB/gold_soln_actives_final_m129_1.mol2'             'CHEMBL270847'
     83.83     -67.25       4.00       2.64       0.00       0.00       2.42      -0.00       1.49   10.380  '/tmp/tmpwDTIwB/gold_soln_actives_final_m130_3.mol2'             'CHEMBL205994'
     93.22     -75.10       5.00       1.92       0.00       0.00       2.18      -0.00       1.71   10.116  '/tmp/tmpwDTIwB/gold_soln_actives_final_m131_5.mol2'             'CHEMBL205994'
     86.08     -79.64       2.00       1.00       0.00       0.00       1.88      -0.00       1.20   11.112  '/tmp/tmpwDTIwB/gold_soln_actives_final_m132_3.mol2'             'CHEMBL572884'
     72.89     -69.60       1.00       1.48       0.00       0.91       2.25      -0.00       1.12   11.156  '/tmp/tmpwDTIwB/gold_soln_actives_final_m133_1.mol2'             'CHEMBL572884'
     84.28     -69.19       3.75       2.00       0.00       0.04       1.44      -0.00       0.35   10.796  '/tmp/tmpwDTIwB/gold_soln_actives_final_m134_2.mol2'             'CHEMBL206732'
     81.96     -68.47       3.00       2.92       0.00       2.65       1.60      -0.00       1.59   11.352  '/tmp/tmpwDTIwB/gold_soln_actives_final_m135_2.mol2'             'CHEMBL203434'
     72.48     -81.78       0.00       1.00       0.00       0.00       1.99     -10.00       1.60   15.680  '/tmp/tmpwDTIwB/gold_soln_actives_final_m136_3.mol2'             'CHEMBL381610'
     91.48     -82.28       3.00       1.46       0.00       0.34       2.96      -0.00       2.07   16.680  '/tmp/tmpwDTIwB/gold_soln_actives_final_m137_5.mol2'             'CHEMBL381610'
     74.82     -70.93       1.83       0.00       0.00       2.49       1.23      -0.00       2.93    7.908  '/tmp/tmpwDTIwB/gold_soln_actives_final_m138_1.mol2'            'CHEMBL1081829'
     75.86     -70.21       2.64       0.00       0.00       2.91       1.18      -0.00       3.01    6.296  '/tmp/tmpwDTIwB/gold_soln_actives_final_m139_2.mol2'            'CHEMBL1081660'
     80.23     -71.89       1.00       2.38       0.00       0.00       1.35      -0.00       0.78    9.764  '/tmp/tmpwDTIwB/gold_soln_actives_final_m140_1.mol2'             'CHEMBL207496'
     80.51     -79.41       1.00       0.86       0.00       0.00       3.10      -0.00       0.97   12.992  '/tmp/tmpwDTIwB/gold_soln_actives_final_m141_4.mol2'             'CHEMBL377687'
     83.32     -80.61       1.00       1.00       0.00       2.52       1.97      -0.00       2.83    5.636  '/tmp/tmpwDTIwB/gold_soln_actives_final_m142_2.mol2'            'CHEMBL1081263'
     81.18     -79.82       1.00       1.03       0.00       0.32       3.56      -0.00       2.71    9.548  '/tmp/tmpwDTIwB/gold_soln_actives_final_m143_3.mol2'            'CHEMBL1081425'
     80.51     -76.24       1.00       1.25       0.00       0.32       2.50      -0.00       2.84    6.260  '/tmp/tmpwDTIwB/gold_soln_actives_final_m144_2.mol2'            'CHEMBL1081296'
     84.82     -76.38       2.07       1.98       0.00       3.27       1.12      -0.00       1.79   15.708  '/tmp/tmpwDTIwB/gold_soln_actives_final_m145_3.mol2'             'CHEMBL377603'
     77.52     -71.90       1.74       1.83       0.00       0.33       3.49      -0.00       2.24   15.080  '/tmp/tmpwDTIwB/gold_soln_actives_final_m146_3.mol2'             'CHEMBL377603'
     52.21     -42.85       2.23       0.90       0.00       0.00       0.32      -0.00       0.63   10.964  '/tmp/tmpwDTIwB/gold_soln_actives_final_m147_2.mol2'             'CHEMBL445180'
     79.30     -81.59       0.00       0.00       0.00       0.96       3.20      -0.00       5.07    4.264  '/tmp/tmpwDTIwB/gold_soln_actives_final_m148_3.mol2'             'CHEMBL359864'
     73.91     -73.24       1.25       0.00       0.00       1.14       3.29      -0.00       4.64    7.952  '/tmp/tmpwDTIwB/gold_soln_actives_final_m149_2.mol2'             'CHEMBL180231'
     69.66     -75.57       2.00       0.00       0.00      11.30       2.79      -0.00       4.97    5.332  '/tmp/tmpwDTIwB/gold_soln_actives_final_m150_2.mol2'             'CHEMBL180231'
     50.58     -48.98       1.00       0.00       0.00       1.30       0.53      -0.00       0.97    6.636  '/tmp/tmpwDTIwB/gold_soln_actives_final_m151_2.mol2'             'CHEMBL493251'
