# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)    DE(con)     intcor     time                               File name                Ligand name

     69.25     -68.50       0.99       1.01       0.00       5.51       2.98      -0.00       5.57    1.464  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m19_3.mol2'             'CHEMBL596072'
     71.50     -64.89       3.60       0.00       0.00       0.07       3.00      -0.00       0.70    1.852  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m20_1.mol2'            'CHEMBL1098938'
     64.62     -64.93       1.00       1.00       0.00       7.28       2.23      -0.00       5.02    1.492  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m21_3.mol2'             'CHEMBL603197'
     58.93     -57.90       0.68       0.00       0.00       1.37       1.48      -0.00       3.30    1.736  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m22_5.mol2'            'CHEMBL1095612'
     73.07     -67.54       1.00       1.42       0.00       0.37       3.17      -0.00       4.28    1.556  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m23_1.mol2'             'CHEMBL596073'
     54.41     -65.07       0.00       0.00       0.00      10.11       2.84      -0.00       4.66    1.116  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m24_2.mol2'             'CHEMBL253457'
     75.66     -70.74       2.47       0.00       0.00       0.02       1.97      -0.00       0.57    0.888  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m25_2.mol2'             'CHEMBL470410'
     78.24     -73.71       1.99       0.36       0.00       1.10       1.68      -0.00       1.49    0.708  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m26_2.mol2'             'CHEMBL470410'
     67.88     -63.78       3.00       0.95       0.00       7.58       3.32      -0.00       5.84    0.832  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m27_1.mol2'             'CHEMBL252259'
     69.08     -62.33       2.30       0.00       0.00       0.01       2.87      -0.00       5.60    1.480  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m28_1.mol2'             'CHEMBL252259'
     73.66     -72.08       2.09       0.00       0.00       1.32       2.22      -0.00       1.08    1.148  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m29_5.mol2'             'CHEMBL210740'
     69.95     -73.80       0.50       0.59       0.00       6.14       2.35      -0.00       3.02    1.832  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m30_4.mol2'             'CHEMBL211774'
     48.67     -47.04       1.00       0.00       0.00       0.74       2.09      -0.00       2.83    1.808  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m31_2.mol2'             'CHEMBL211774'
     63.25     -65.31       0.87       0.00       0.00       2.67       3.84      -0.00       5.07    1.628  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m32_1.mol2'            'CHEMBL1204096'
     58.61     -64.14       1.99       0.00       0.00      10.69       2.81      -0.00       3.69    1.660  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m33_4.mol2'            'CHEMBL1204096'
     60.66     -69.02       0.51       0.00       0.00       6.26       3.85      -0.00       3.69    1.396  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m34_4.mol2'            'CHEMBL1204095'
     67.55     -66.04       1.00       0.00       0.00       2.68       0.84      -0.00       2.86    1.076  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m35_5.mol2'            'CHEMBL1081853'
     65.24     -61.13       1.00       0.84       0.00       1.38       0.85      -0.00       1.19    1.208  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m36_2.mol2'             'CHEMBL205410'
     76.11     -71.11       0.73       1.00       0.00       0.26       1.32      -0.00       2.16    1.804  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m37_1.mol2'             'CHEMBL210209'
     75.84     -68.04       1.00       1.89       0.00       0.04       1.45      -0.00       2.08    1.864  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m38_2.mol2'             'CHEMBL210209'
     66.91     -62.02       1.80       0.89       0.00       0.12       3.24      -0.00       3.40    1.812  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m39_5.mol2'             'CHEMBL210209'
     74.99     -67.81       0.99       2.34       0.00       0.00       2.72      -0.00       2.62    1.888  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m40_2.mol2'             'CHEMBL210209'
     74.31     -66.13       1.00       2.65       0.00       0.00       2.26      -0.00       1.76    0.908  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m41_4.mol2'             'CHEMBL206183'
     76.88     -70.23       1.00       1.62       0.00       0.00       1.12      -0.00       0.92    1.028  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m42_3.mol2'             'CHEMBL210020'
     67.07     -65.08       2.32       0.00       0.00       2.93       1.53      -0.00       1.03    1.240  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m43_3.mol2'             'CHEMBL576135'
     29.37     -38.56       0.94       0.00       0.00      12.92       1.85      -0.00       4.19    1.136  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m44_3.mol2'             'CHEMBL575448'
     36.73     -49.52       0.00       0.00       0.00      14.24       1.15      -0.00       3.63    1.108  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m45_3.mol2'             'CHEMBL575448'
     45.07     -45.17       0.00       0.00       0.00       0.00       3.01      -0.00       5.92    1.448  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m46_3.mol2'             'CHEMBL603852'
     35.10     -32.73       0.99       0.00       0.00       0.27       3.00      -0.00       5.67    0.908  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m47_3.mol2'             'CHEMBL603852'
     56.44     -56.67       1.00       0.00       0.00       0.00       3.84      -0.00       4.45    1.452  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m48_4.mol2'             'CHEMBL603852'
     43.38     -40.27       1.52       0.00       0.00       0.00       2.77      -0.00       4.08    0.860  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m49_3.mol2'             'CHEMBL603852'
     45.27     -50.34       0.00       0.00       0.00       2.98       4.19      -0.00       5.93    1.464  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m50_2.mol2'             'CHEMBL603852'
     45.40     -48.97       0.00       0.42       0.00       3.00       3.79      -0.00       5.74    1.160  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m51_4.mol2'             'CHEMBL603852'
     47.22     -43.10       1.33       1.00       0.00       0.10       3.67      -0.00       4.38    1.420  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m52_1.mol2'             'CHEMBL603852'
     49.54     -50.87       0.82       1.00       0.00       2.97       3.93      -0.00       4.06    1.444  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m53_5.mol2'             'CHEMBL603852'
     44.55     -38.76       1.97       0.00       0.00       2.96       0.94      -0.00       4.73    0.596  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m54_4.mol2'             'CHEMBL228654'
     71.14     -67.73       1.56       0.00       0.00       1.16       0.75      -0.00       1.07    1.232  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m55_2.mol2'             'CHEMBL211084'
     41.79     -35.46       0.73       2.00       0.00       0.89       1.61      -0.00       2.24    0.484  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m56_3.mol2'             'CHEMBL270638'
     42.06     -37.22       0.94       1.00       0.00       0.00       1.62      -0.00       2.24    0.476  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m57_2.mol2'             'CHEMBL270638'
     61.28     -62.89       1.98       0.00       0.00       2.62       5.07      -0.00       5.20    1.320  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m58_5.mol2'             'CHEMBL404554'
     69.60     -74.25       0.79       0.00       0.00       4.86       4.16      -0.00       5.36    1.064  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m59_2.mol2'             'CHEMBL404554'
     75.36     -79.40       1.34       0.00       0.00       8.54       2.60      -0.00       5.56    1.248  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m60_4.mol2'             'CHEMBL508794'
     65.78     -62.98       2.00       0.00       0.00       1.10       2.03      -0.00       1.82    1.384  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m61_1.mol2'             'CHEMBL209503'
     16.57     -14.24       0.83       0.00       0.00       0.00       0.08      -0.00       0.00    0.244  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m62_3.mol2'             'CHEMBL475401'
     37.97     -33.21       1.42       0.99       0.00       1.36       1.34      -0.00       1.56    1.548  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m63_4.mol2'             'CHEMBL203275'
     77.22     -71.88       1.70       1.00       0.00       0.94       2.00      -0.00       2.17    1.568  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m64_4.mol2'             'CHEMBL203275'
     56.08     -50.56       2.24       0.00       0.00       0.00       0.66      -0.00       0.11    0.632  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m65_2.mol2'             'CHEMBL444165'
     40.18     -40.18       0.00       0.00       0.00       0.00       0.00      -0.00       0.00    0.300  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m66_1.mol2'             'CHEMBL475400'
     55.75     -56.18       0.95       0.00       0.00       2.13       3.36      -0.00       4.64    1.348  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m67_1.mol2'             'CHEMBL252056'
     57.33     -54.01       2.70       0.00       0.00       5.14       2.50      -0.00       4.94    1.320  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m68_3.mol2'             'CHEMBL252056'
     71.20     -63.95       1.00       1.82       0.00       0.62       0.77      -0.00       0.92    1.156  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m69_2.mol2'             'CHEMBL206208'
     84.45     -80.04       2.00       0.00       0.00       2.95       1.21      -0.00       3.66    1.320  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m70_2.mol2'            'CHEMBL1081437'
     65.34     -64.24       1.75       0.00       0.00       2.14       2.91      -0.00       3.38    1.404  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m71_1.mol2'            'CHEMBL1081438'
     77.46     -71.85       1.00       1.23       0.00       0.00       0.82      -0.00       0.31    0.852  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m72_1.mol2'             'CHEMBL202937'
     71.23     -54.75       3.82       2.68       0.00       2.70       0.43      -0.00       0.51    0.860  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m73_4.mol2'             'CHEMBL202937'
     47.69     -52.50       1.56       0.69       0.00       9.29       3.16      -0.00       4.06    1.228  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m74_2.mol2'             'CHEMBL262341'
     45.71     -48.54       0.15       0.06       0.00       0.00       3.86      -0.00       4.10    1.200  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m75_2.mol2'             'CHEMBL262341'
     57.89     -60.49       0.52       0.00       0.00       0.72       4.08      -0.00       4.72    1.264  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m76_5.mol2'             'CHEMBL262341'
     59.61     -63.24       0.00       0.00       0.00       2.90       2.61      -0.00       4.48    1.248  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m77_2.mol2'             'CHEMBL262341'
     73.13     -65.55       1.00       1.98       0.00       0.01       1.59      -0.00       1.42    1.300  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m78_1.mol2'             'CHEMBL575646'
     78.39     -66.85       2.83       1.52       0.00       1.00       1.13      -0.00       1.76    1.416  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m79_4.mol2'             'CHEMBL573334'
     64.65     -59.52       1.00       1.59       0.00       0.00       2.62      -0.00       1.86    1.356  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m80_1.mol2'             'CHEMBL573334'
     64.29     -58.81       3.00       1.00       0.00       1.39       3.57      -0.00       1.50    1.368  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m81_2.mol2'             'CHEMBL573334'
     65.45     -61.37       3.00       1.00       0.00       1.09       4.28      -0.00       1.74    1.336  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m82_1.mol2'             'CHEMBL573334'
     68.92     -55.20       4.00       1.00       0.00       0.15       1.25      -0.00       0.52    0.544  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m83_1.mol2'             'CHEMBL512672'
     73.31     -67.96       2.00       0.99       0.00       3.94       0.27      -0.00       0.87    0.520  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m84_2.mol2'             'CHEMBL512672'
     75.80     -75.34       1.00       0.13       0.00       0.02       3.53      -0.00       3.13    1.868  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m85_1.mol2'             'CHEMBL415220'
     80.66     -75.97       2.46       0.00       0.00       0.75       2.59      -0.00       3.23    1.900  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m86_5.mol2'             'CHEMBL415220'
     40.09     -41.06       0.00       0.00       0.00       0.00       2.22      -0.00       3.45    0.832  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m87_1.mol2'             'CHEMBL255592'
     57.44     -55.14       1.83       0.00       0.00       3.37       2.10      -0.00       4.36    1.580  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m88_5.mol2'            'CHEMBL1202518'
     59.87     -62.88       0.52       0.00       0.00       3.19       2.65      -0.00       3.91    0.960  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m89_3.mol2'            'CHEMBL1202518'
     78.26     -71.38       3.00       0.00       0.00       0.00       1.75      -0.00       1.39    1.364  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m90_4.mol2'             'CHEMBL211186'
     12.20     -13.48       0.00       0.00       0.00       0.00       0.64      -0.00       0.01    0.336  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m91_1.mol2'                'CHEMBL162'
     13.34     -14.35       0.00       0.00       0.00       0.00       0.51      -0.00       0.00    0.360  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m92_2.mol2'                'CHEMBL162'
     75.02     -73.72       1.00       0.94       0.00       0.32       3.55      -0.00       2.90    1.168  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m93_4.mol2'            'CHEMBL1082016'
     62.80     -60.16       1.00       0.00       0.00       0.00       1.93      -0.00       2.94    1.672  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m94_2.mol2'            'CHEMBL1096271'
     78.11     -70.85       3.00       0.00       0.00       1.36       0.84      -0.00       1.31    0.892  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m95_5.mol2'             'CHEMBL599448'
     81.67     -71.48       4.00       0.87       0.00       5.22       0.34      -0.00       1.49    0.868  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m96_3.mol2'             'CHEMBL599448'
     58.81     -54.91       1.00       0.84       0.00       0.00       3.54      -0.00       5.46    1.356  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m97_2.mol2'             'CHEMBL252055'
     64.34     -57.18       3.42       0.00       0.00       1.72       3.38      -0.00       5.39    1.312  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m98_5.mol2'             'CHEMBL252055'
     57.01     -53.93       2.00       0.00       0.00       1.03       3.41      -0.00       4.94    1.300  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m99_5.mol2'             'CHEMBL252055'
     57.87     -54.64       1.99       0.00       0.00       1.30       3.40      -0.00       5.36    1.352  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m100_4.mol2'             'CHEMBL252055'
     83.26     -69.72       5.03       0.49       0.00       1.79       1.37      -0.00       1.29    0.608  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m101_1.mol2'             'CHEMBL523586'
     57.86     -75.81       0.00       0.00       0.00      19.77       2.05      -0.00       5.49    0.776  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m102_1.mol2'             'CHEMBL506077'
     76.61     -75.58       0.00       0.73       0.00       0.00       3.46      -0.00       5.71    1.220  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m103_1.mol2'             'CHEMBL506077'
     49.89     -46.26       0.70       1.00       0.00       0.01       2.29      -0.00       3.12    1.100  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m104_2.mol2'             'CHEMBL470200'
     40.35     -35.62       1.64       0.00       0.00       0.00       1.91      -0.00       3.49    0.716  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m105_1.mol2'             'CHEMBL470200'
     40.21     -40.54       0.00       0.68       0.00       3.13       2.83      -0.00       5.84    1.008  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m106_1.mol2'             'CHEMBL448926'
     36.07     -38.88       0.00       0.00       0.00       0.00       4.17      -0.00       5.53    1.584  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m107_4.mol2'             'CHEMBL448926'
     60.91     -56.67       1.66       0.13       0.00       0.00       1.30      -0.00       1.46    1.336  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m108_2.mol2'             'CHEMBL375485'
     65.36     -62.23       1.55       0.00       0.00       1.42       1.50      -0.00       2.71    1.256  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m109_3.mol2'             'CHEMBL226381'
     64.87     -61.31       2.00       0.00       0.00       0.00       2.96      -0.00       3.48    1.028  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m110_4.mol2'             'CHEMBL226381'
     73.07     -66.84       2.00       0.82       0.00       4.04       1.28      -0.00       4.37    1.108  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m111_2.mol2'             'CHEMBL383527'
     73.83     -66.08       2.67       1.45       0.00       5.99       1.39      -0.00       4.14    1.160  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m112_5.mol2'             'CHEMBL383527'
     70.38     -66.32       1.10       1.00       0.00       1.14       1.09      -0.00       0.90    1.204  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m113_1.mol2'             'CHEMBL376569'
     77.70     -79.76       1.00       0.00       0.00       0.02       3.30      -0.00       1.58    1.396  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m114_5.mol2'             'CHEMBL212566'
     75.34     -75.83       0.85       0.00       0.00       0.01       4.20      -0.00       5.37    1.340  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m115_2.mol2'             'CHEMBL574289'
     68.38     -69.68       0.96       0.00       0.00       3.21       3.21      -0.00       5.44    1.092  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m116_3.mol2'             'CHEMBL395080'
     69.12     -57.75       4.54       0.03       0.00       1.28       1.28      -0.00       1.40    2.084  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m117_2.mol2'             'CHEMBL523859'
     76.54     -62.77       4.00       0.74       0.00       0.00       1.52      -0.00       2.57    1.020  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m118_3.mol2'            'CHEMBL1171647'
     77.24     -72.86       1.00       1.00       0.00       2.96       1.27      -0.00       3.24    1.112  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m119_1.mol2'            'CHEMBL1079625'
     74.67     -63.93       2.15       1.53       0.00       0.01       0.74      -0.00       1.04    1.076  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m120_3.mol2'             'CHEMBL208199'
     68.57     -71.25       2.00       0.00       0.00       8.49       2.89      -0.00       4.89    1.100  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m121_1.mol2'             'CHEMBL258844'
     34.60     -21.88       4.36       0.00       0.00       0.03       1.46      -0.00       1.46    2.080  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m122_2.mol2'             'CHEMBL595349'
     27.15     -22.12       1.71       0.00       0.00       0.00       0.94      -0.00       1.77    2.168  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m123_4.mol2'             'CHEMBL595349'
     82.41     -79.95       1.00       1.00       0.00       0.00       2.47      -0.00       1.29    1.068  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m124_3.mol2'             'CHEMBL211018'
     66.02     -57.89       3.00       0.00       0.00       0.30       0.80      -0.00       1.04    1.488  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m125_2.mol2'             'CHEMBL575811'
     77.79     -74.26       1.00       0.98       0.00       0.00       2.34      -0.00       1.56    1.420  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m126_3.mol2'             'CHEMBL575811'
     78.18     -70.92       1.00       2.56       0.00       0.00       2.06      -0.00       0.70    1.096  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m127_5.mol2'             'CHEMBL203329'
     84.49     -79.37       1.00       1.00       0.00       0.45       1.80      -0.00       3.18    1.152  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m128_5.mol2'            'CHEMBL1081104'
     56.76     -58.02       2.95       0.00       0.00       9.66       2.94      -0.00       5.42    1.244  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m129_4.mol2'             'CHEMBL270847'
     79.15     -75.15       1.00       1.69       0.00       0.00       2.78      -0.00       1.48    1.220  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m130_4.mol2'             'CHEMBL205994'
     86.81     -69.08       4.98       1.75       0.00       0.00       2.10      -0.00       1.52    1.224  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m131_1.mol2'             'CHEMBL205994'
     72.42     -75.53       0.00       0.00       0.00       0.00       2.36      -0.00       1.10    1.340  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m132_1.mol2'             'CHEMBL572884'
     69.15     -67.32       1.00       0.91       0.00       0.24       2.54      -0.00       1.43    1.320  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m133_2.mol2'             'CHEMBL572884'
     80.66     -73.48       1.00       2.00       0.00       0.00       1.18      -0.00       0.54    1.252  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m134_4.mol2'             'CHEMBL206732'
     77.11     -71.74       2.89       0.92       0.00       2.31       3.22      -0.00       2.69    1.316  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m135_2.mol2'             'CHEMBL203434'
     72.02     -68.88       3.00       0.00       0.00       1.41       3.09      -0.00       1.74    1.864  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m136_3.mol2'             'CHEMBL381610'
     78.67     -79.14       1.00       0.00       0.00       0.00       2.95      -0.00       2.42    1.876  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m137_5.mol2'             'CHEMBL381610'
     76.33     -72.49       1.90       0.14       0.00       2.89       1.30      -0.00       3.07    1.132  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m138_4.mol2'            'CHEMBL1081829'
     78.53     -66.28       3.80       0.83       0.00       2.96       0.98      -0.00       3.29    1.256  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m139_4.mol2'            'CHEMBL1081660'
     74.04     -69.91       1.00       1.15       0.00       0.14       1.59      -0.00       0.99    1.220  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m140_5.mol2'             'CHEMBL207496'
     75.90     -73.64       0.78       0.34       0.00       0.00       1.30      -0.00       1.48    1.588  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m141_3.mol2'             'CHEMBL377687'
     84.72     -78.88       1.57       1.00       0.00       0.32       2.33      -0.00       3.10    1.136  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m142_5.mol2'            'CHEMBL1081263'
     83.87     -80.12       1.00       1.00       0.00       0.32       2.72      -0.00       3.20    1.124  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m143_2.mol2'            'CHEMBL1081425'
     68.96     -68.65       1.00       1.00       0.00       4.03       2.40      -0.00       3.15    1.212  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m144_1.mol2'            'CHEMBL1081296'
     63.43     -68.06       1.00       1.00       0.00      10.84       0.95      -0.00       2.11    1.816  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m145_4.mol2'             'CHEMBL377603'
     77.79     -71.15       0.98       2.53       0.00       0.18       2.90      -0.00       2.10    1.796  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m146_3.mol2'             'CHEMBL377603'
     44.58     -43.03       1.00       0.00       0.00       1.09       0.76      -0.00       1.16    0.824  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m147_1.mol2'             'CHEMBL445180'
     72.51     -74.90       0.00       0.00       0.00       0.00       3.80      -0.00       5.21    0.564  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m148_2.mol2'             'CHEMBL359864'
     57.79     -72.54       1.00       0.00       0.00      17.14       2.78      -0.00       4.96    0.660  '/tmp/tmpR5ZyO6/gold_soln_actives_final_m149_1.mol2'             'CHEMBL180231'
